Frame,Time,Ball_X,Ball_Y,Ball_GridID,Ball_xT,Home_P1_X,Home_P1_Y,Home_P1_GridID,Home_P1_xT,Home_P2_X,Home_P2_Y,Home_P2_GridID,Home_P2_xT,Home_P3_X,Home_P3_Y,Home_P3_GridID,Home_P3_xT,Home_P4_X,Home_P4_Y,Home_P4_GridID,Home_P4_xT,Home_P5_X,Home_P5_Y,Home_P5_GridID,Home_P5_xT,Home_P6_X,Home_P6_Y,Home_P6_GridID,Home_P6_xT,Home_P7_X,Home_P7_Y,Home_P7_GridID,Home_P7_xT,Home_P8_X,Home_P8_Y,Home_P8_GridID,Home_P8_xT,Home_P9_X,Home_P9_Y,Home_P9_GridID,Home_P9_xT,Home_P10_X,Home_P10_Y,Home_P10_GridID,Home_P10_xT,Home_P11_X,Home_P11_Y,Home_P11_GridID,Home_P11_xT,Away_P1_X,Away_P1_Y,Away_P1_GridID,Away_P1_xT,Away_P2_X,Away_P2_Y,Away_P2_GridID,Away_P2_xT,Away_P3_X,Away_P3_Y,Away_P3_GridID,Away_P3_xT,Away_P4_X,Away_P4_Y,Away_P4_GridID,Away_P4_xT,Away_P5_X,Away_P5_Y,Away_P5_GridID,Away_P5_xT,Away_P6_X,Away_P6_Y,Away_P6_GridID,Away_P6_xT,Away_P7_X,Away_P7_Y,Away_P7_GridID,Away_P7_xT,Away_P8_X,Away_P8_Y,Away_P8_GridID,Away_P8_xT,Away_P9_X,Away_P9_Y,Away_P9_GridID,Away_P9_xT,Away_P10_X,Away_P10_Y,Away_P10_GridID,Away_P10_xT,Away_P11_X,Away_P11_Y,Away_P11_GridID,Away_P11_xT,Home_MAX_xT,Home_SUM_xT,Away_MAX_xT,Away_SUM_xT
262,26.2,0.11067,0.71221,5052,0.01952,0.01886,0.53397,3782,0.002,0.14229,0.54912,3900,0.00228,0.08429,0.48618,3474,0.00192,0.09714,0.62074,4421,0.00299,0.51743,0.54779,3940,0.00797,0.27076,0.33971,2444,0.009,0.10371,0.38809,2741,0.00191,0.11276,0.67941,4842,0.00227,0.2221,0.63441,4539,0.0031,0.13495,0.67426,4740,0.00216,0.28467,0.48897,3495,0.00414,0.35029,0.30426,2137,0.01355,0.23286,0.55456,3910,0.02313,0.19743,0.46897,3276,0.02001,0.34714,0.43118,3082,0.01445,0.802,0.50191,3655,0.00248,0.10343,0.48529,3371,0.57143,0.15,0.67809,4846,0.02225,0.11848,0.78382,5578,0.01702,0.47057,0.62868,4460,0.00879,0.16333,0.355,2538,0.0821,0.43,-1.1,46,0.00624,0.009,0.03974,0.57143,0.78145
263,26.3,0.10238,0.715,5051,0.01911,0.01838,0.53426,3782,0.002,0.13771,0.55029,3900,0.00228,0.08095,0.48779,3474,0.00192,0.09267,0.62088,4420,0.00162,0.51581,0.54809,3940,0.00797,0.26724,0.34162,2444,0.009,0.10076,0.39029,2741,0.00191,0.10857,0.67971,4842,0.00227,0.2179,0.63603,4538,0.00277,0.13114,0.67397,4739,0.00225,0.28029,0.49,3495,0.00414,0.34838,0.30618,2137,0.01355,0.22771,0.55441,3909,0.02669,0.19276,0.46853,3276,0.02001,0.34429,0.43309,3082,0.01445,0.80105,0.50221,3655,0.00248,0.09981,0.48971,3476,0.00279,0.1461,0.67441,4741,0.00758,0.11171,0.78235,5577,0.01753,0.46857,0.62897,4460,0.00879,0.15819,0.35971,2537,0.02703,0.28,-1.04,30,0.01597,0.009,0.03813,0.02703,0.15687
264,26.4,0.09533,0.71706,5051,0.01911,0.018,0.53441,3782,0.002,0.13324,0.55118,3899,0.00181,0.07743,0.48971,3474,0.00192,0.08819,0.62088,4420,0.00162,0.51419,0.54824,3939,0.0094,0.26381,0.34353,2443,0.00332,0.0979,0.39265,2741,0.00191,0.10419,0.68015,4841,0.0021,0.2139,0.63765,4538,0.00277,0.12733,0.67324,4739,0.00225,0.2759,0.49103,3494,0.00303,0.34648,0.30794,2137,0.01355,0.22267,0.55441,3909,0.02669,0.1881,0.46824,3275,0.03484,0.34143,0.43515,3081,0.01977,0.8,0.5025,3655,0.00248,0.0961,0.49456,3476,0.00279,0.1421,0.67044,4740,0.07495,0.10505,0.78059,5577,0.01753,0.46657,0.62926,4459,0.00796,0.15305,0.36441,2537,0.02703,0.14,-0.99,15,0.01547,0.0094,0.03213,0.07495,0.24306
265,26.5,0.08876,0.72015,5050,0.02807,0.01752,0.53456,3782,0.002,0.12886,0.55191,3899,0.00181,0.074,0.49162,3473,0.00163,0.08352,0.62088,4419,0.00139,0.51267,0.54853,3939,0.0094,0.26048,0.34559,2443,0.00332,0.09514,0.39529,2740,0.00244,0.09962,0.68059,4841,0.0021,0.2099,0.63956,4538,0.00277,0.12333,0.67191,4738,0.00214,0.27152,0.49221,3494,0.00303,0.34457,0.30971,2242,0.01361,0.21771,0.55426,3908,0.01314,0.18343,0.46794,3275,0.03484,0.33867,0.43706,3081,0.01977,0.79886,0.50279,3654,0.00317,0.09229,0.49956,3475,0.00975,0.13819,0.66588,4740,0.07495,0.09838,0.77853,5471,0.03065,0.46467,0.62971,4459,0.00796,0.1479,0.36912,2641,0.16986,0.0,-0.95,1,0.03456,0.0094,0.03203,0.16986,0.41226
266,26.6,0.08152,0.72162,5154,0.00951,0.01705,0.53471,3782,0.002,0.12448,0.55265,3899,0.00181,0.07048,0.49353,3473,0.00163,0.07895,0.62074,4419,0.00139,0.51105,0.54853,3939,0.0094,0.25714,0.3475,2443,0.00332,0.09248,0.39809,2845,0.00253,0.09486,0.68103,4840,0.00334,0.2061,0.64147,4537,0.0028,0.11933,0.67,4738,0.00214,0.26714,0.49324,3494,0.00303,0.34267,0.31132,2241,0.01245,0.21276,0.55426,3908,0.01314,0.17876,0.46779,3274,0.0,0.33581,0.43897,3081,0.01977,0.79781,0.50309,3654,0.00317,0.08838,0.50471,3580,0.29323,0.13419,0.66118,4635,0.16667,0.09181,0.77618,5470,0.05897,0.46276,0.63,4459,0.00796,0.14276,0.37397,2640,0.15887,-0.13,-0.92,1,0.03456,0.0094,0.03339,0.29323,0.76879
267,26.7,0.07524,0.72382,5153,0.07945,0.01667,0.53485,3782,0.002,0.12019,0.55309,3898,0.0023,0.06705,0.49559,3473,0.00163,0.07438,0.62059,4418,0.00136,0.50933,0.54853,3939,0.0094,0.25371,0.34941,2442,0.00437,0.0899,0.40118,2845,0.00253,0.09,0.68147,4840,0.00334,0.20248,0.64368,4537,0.0028,0.11533,0.66765,4738,0.00214,0.26267,0.49412,3493,0.00337,0.34076,0.31309,2241,0.01245,0.2079,0.55426,3907,0.01538,0.17419,0.4675,3274,0.0,0.33305,0.44088,3080,0.0172,0.79667,0.50338,3654,0.00317,0.08448,0.51,3579,0.0,0.13019,0.65618,4634,0.05355,0.08533,0.77368,5469,0.0,0.46095,0.63044,4459,0.00796,0.13752,0.37882,2640,0.15887,-0.27,-0.89,1,0.03456,0.0094,0.03524,0.15887,0.30314
268,26.8,0.06848,0.72544,5153,0.07945,0.01629,0.535,3782,0.002,0.116,0.55353,3898,0.0023,0.06362,0.49779,3472,0.00251,0.0699,0.62044,4418,0.00136,0.50762,0.54838,3939,0.0094,0.25038,0.35132,2442,0.00437,0.08743,0.40456,2845,0.00253,0.08495,0.68206,4839,0.00213,0.19895,0.64588,4536,0.00256,0.11143,0.66471,4737,0.00204,0.25829,0.49515,3493,0.00337,0.33886,0.31471,2241,0.01245,0.20314,0.55426,3907,0.01538,0.16952,0.46735,3273,0.01446,0.33029,0.44279,3185,0.01395,0.79543,0.50368,3654,0.00317,0.08057,0.51529,3684,0.0,0.1261,0.65103,4634,0.05355,0.07886,0.77088,5469,0.0,0.45905,0.63088,4459,0.00796,0.13229,0.38368,2744,0.04244,-0.4,-0.86,1,0.03456,0.0094,0.03457,0.05355,0.19792
269,26.9,0.06219,0.72676,5152,0.0,0.016,0.535,3782,0.002,0.1119,0.55368,3897,0.00258,0.06029,0.49985,3472,0.00251,0.06552,0.62029,4417,0.00139,0.50581,0.54824,3939,0.0094,0.24695,0.35294,2441,0.00279,0.08505,0.40824,2844,0.00149,0.07981,0.6825,4839,0.00213,0.19552,0.64838,4641,0.00326,0.10752,0.66132,4632,0.00216,0.25381,0.49603,3492,0.00362,0.33695,0.31632,2241,0.01245,0.19838,0.55426,3906,0.02206,0.16495,0.46721,3273,0.01446,0.32752,0.44471,3185,0.01395,0.7941,0.50382,3654,0.00317,0.07657,0.52059,3684,0.0,0.122,0.64588,4528,0.00617,0.07248,0.76779,5468,0.02571,0.45724,0.63118,4459,0.00796,0.12705,0.38868,2744,0.04244,-0.54,-0.84,1,0.03456,0.0094,0.03333,0.04244,0.18293
270,27.0,0.05657,0.72765,5151,0.02629,0.01581,0.535,3782,0.002,0.108,0.55382,3897,0.00258,0.05705,0.50176,3576,0.0021,0.06133,0.62015,4417,0.00139,0.504,0.54779,3938,0.00793,0.24352,0.35456,2546,0.00351,0.08267,0.41206,2949,0.00282,0.07467,0.68309,4838,0.00186,0.19229,0.65088,4641,0.00326,0.10371,0.65765,4631,0.00174,0.24933,0.49706,3492,0.00362,0.33505,0.31794,2241,0.01245,0.19371,0.55441,3906,0.02206,0.16029,0.46706,3272,0.01675,0.32476,0.44647,3185,0.01395,0.79276,0.50426,3654,0.00317,0.07276,0.52573,3683,0.15629,0.11781,0.64059,4528,0.00617,0.0661,0.76471,5467,0.0468,0.45543,0.63162,4458,0.00945,0.12181,0.39368,2743,0.20306,-0.67,-0.81,1,0.03456,0.00793,0.03281,0.20306,0.52471
271,27.1,0.05152,0.72662,5151,0.02629,0.01562,0.535,3782,0.002,0.1041,0.55368,3896,0.00211,0.0539,0.50368,3576,0.0021,0.05743,0.61985,4417,0.00139,0.50219,0.5475,3938,0.00793,0.2399,0.35588,2546,0.00351,0.08038,0.41603,2949,0.00282,0.06943,0.68353,4838,0.00186,0.18914,0.65338,4640,0.00262,0.1001,0.65368,4631,0.00174,0.24486,0.49809,3491,0.00328,0.33295,0.31956,2240,0.01281,0.18914,0.55456,3905,0.0,0.15571,0.46691,3272,0.01675,0.3221,0.44838,3184,0.01464,0.79143,0.50456,3654,0.00317,0.06895,0.53073,3788,0.25,0.11371,0.63544,4527,0.01072,0.05981,0.76132,5362,0.00659,0.45362,0.63191,4458,0.00945,0.11648,0.39868,2848,0.35023,-0.81,-0.79,1,0.03456,0.00793,0.03136,0.35023,0.70892
272,27.2,0.04752,0.72162,5150,0.01546,0.01552,0.53485,3782,0.002,0.10038,0.55324,3896,0.00211,0.05095,0.50544,3576,0.0021,0.05381,0.61956,4416,0.00039,0.50038,0.54706,3938,0.00793,0.23638,0.35691,2545,0.00382,0.07819,0.42015,2949,0.00282,0.06419,0.68397,4837,0.00119,0.1861,0.65618,4640,0.00262,0.09667,0.64926,4631,0.00174,0.24029,0.49912,3491,0.00328,0.33095,0.32118,2240,0.01281,0.18476,0.55456,3905,0.0,0.15124,0.46647,3271,0.0,0.31933,0.45015,3184,0.01464,0.7899,0.50515,3653,0.00259,0.06524,0.53544,3787,0.0,0.10962,0.63029,4422,0.08164,0.05352,0.75794,5361,0.00634,0.45181,0.63206,4458,0.00945,0.11124,0.40382,2847,0.05738,-0.95,-0.77,1,0.03456,0.00793,0.03,0.08164,0.21941
273,27.3,0.04419,0.71088,5045,0.02517,0.01543,0.53441,3782,0.002,0.09686,0.55265,3896,0.00211,0.04819,0.50706,3576,0.0021,0.05048,0.61926,4416,0.00039,0.49867,0.54662,3938,0.00793,0.23267,0.35765,2545,0.00382,0.0759,0.42441,2948,0.00197,0.05895,0.68426,4837,0.00119,0.18324,0.65868,4640,0.00262,0.09343,0.64471,4525,0.0017,0.23571,0.5,3595,0.00309,0.32867,0.32265,2240,0.01281,0.18038,0.55471,3904,0.01456,0.14676,0.46603,3271,0.0,0.31667,0.45176,3184,0.01464,0.78838,0.50559,3653,0.00259,0.06181,0.53985,3787,0.0,0.10562,0.62529,4422,0.08164,0.04724,0.75441,5360,0.03381,0.4499,0.63235,4563,0.01279,0.1061,0.40897,2847,0.05738,-1.1,-0.72,1,0.03456,0.00793,0.02892,0.08164,0.26478
274,27.4,0.04162,0.69118,4835,0.00139,0.01533,0.53397,3782,0.002,0.09343,0.55162,3895,0.00171,0.04562,0.50824,3575,0.00212,0.04743,0.61882,4415,0.00066,0.49686,0.54618,3938,0.00793,0.22886,0.35794,2545,0.00382,0.07362,0.42853,3053,0.00156,0.0539,0.68441,4836,0.00109,0.18048,0.66103,4639,0.00287,0.09038,0.64,4525,0.0017,0.23114,0.50103,3595,0.00309,0.32648,0.32412,2345,0.02264,0.17619,0.55471,3904,0.01456,0.14229,0.46515,3270,0.01167,0.3139,0.45338,3183,0.01437,0.78686,0.50632,3653,0.00259,0.05857,0.54397,3787,0.0,0.10162,0.62044,4421,0.0,0.04105,0.75074,5360,0.03381,0.448,0.6325,4563,0.01279,0.10095,0.41397,2951,0.0,-1.25,-0.68,1,0.03456,0.00793,0.02855,0.03456,0.14699
275,27.5,0.04048,0.66853,4730,0.0,0.01533,0.53309,3782,0.002,0.0901,0.55,3895,0.00171,0.04314,0.50926,3575,0.00212,0.04486,0.61824,4415,0.00066,0.49514,0.54574,3937,0.0089,0.22486,0.35794,2544,0.00282,0.07133,0.4325,3053,0.00156,0.04895,0.68441,4836,0.00109,0.17781,0.66324,4744,0.00215,0.08762,0.63515,4525,0.0017,0.22648,0.50191,3594,0.00361,0.32419,0.32544,2345,0.02264,0.172,0.55471,3904,0.01456,0.13781,0.46382,3270,0.01167,0.31124,0.455,3183,0.01437,0.78543,0.50691,3653,0.00259,0.05562,0.5475,3891,0.5,0.09771,0.61559,4316,0.21196,0.03495,0.74706,5254,0.17095,0.4461,0.63265,4562,0.0073,0.0961,0.41882,2951,0.0,-1.4,-0.63,1,0.03456,0.0089,0.02832,0.5,0.9906
276,27.6,0.04048,0.64632,4520,0.0,0.01533,0.53221,3782,0.002,0.08705,0.54809,3895,0.00171,0.04086,0.50985,3575,0.00212,0.04248,0.6175,4310,0.00095,0.49352,0.54529,3937,0.0089,0.22086,0.35765,2544,0.00282,0.06895,0.43647,3053,0.00156,0.04419,0.68412,4835,0.00173,0.17543,0.66515,4744,0.00215,0.08514,0.63015,4419,0.00139,0.22181,0.50265,3594,0.00361,0.32181,0.32677,2344,0.00946,0.1681,0.55456,3903,0.00809,0.13333,0.46206,3269,0.09926,0.30867,0.45647,3288,0.01516,0.7839,0.50765,3653,0.00259,0.05295,0.55074,3891,0.5,0.094,0.61088,4315,0.20615,0.02905,0.74309,5254,0.17095,0.44419,0.63279,4562,0.0073,0.09124,0.42368,2950,0.12951,0.48533,0.49132,3516,0.01071,0.0089,0.02894,0.5,1.15918
277,27.7,0.04067,0.62588,4415,0.0,0.01533,0.53103,3782,0.002,0.0841,0.54559,3894,0.00214,0.03886,0.51,3575,0.00212,0.04048,0.61662,4310,0.00095,0.4919,0.54471,3937,0.0089,0.21676,0.35706,2543,0.00346,0.06667,0.44,3053,0.00156,0.03971,0.68353,4835,0.00173,0.17314,0.66691,4744,0.00215,0.08305,0.62485,4419,0.00139,0.21714,0.50324,3593,0.00259,0.31943,0.32794,2344,0.00946,0.16429,0.55412,3903,0.00809,0.12876,0.45985,3269,0.09926,0.306,0.45779,3288,0.01516,0.78238,0.50824,3653,0.00259,0.05067,0.55368,3891,0.5,0.09038,0.60618,4315,0.20615,0.02333,0.73912,5253,0.06905,0.44219,0.63279,4562,0.0073,0.08657,0.42824,3055,0.16131,0.48381,0.49206,3516,0.01071,0.0089,0.02899,0.5,1.08908
278,27.8,0.04095,0.60588,4310,0.2,0.01524,0.52956,3782,0.002,0.08143,0.5425,3789,0.00203,0.03695,0.50985,3574,0.00191,0.03876,0.61559,4310,0.00095,0.49029,0.54426,3937,0.0089,0.21248,0.35618,2543,0.00346,0.06438,0.44338,3157,0.00283,0.03543,0.68279,4834,0.00075,0.17105,0.66838,4743,0.00175,0.08114,0.61971,4419,0.00139,0.21248,0.50368,3593,0.00259,0.31695,0.32897,2344,0.00946,0.16057,0.55353,3902,0.03714,0.12429,0.45706,3269,0.09926,0.30343,0.45912,3287,0.01468,0.78095,0.50868,3652,0.00361,0.04867,0.55632,3891,0.5,0.08686,0.60147,4210,0.35554,0.0179,0.73485,5147,0.00876,0.44019,0.63265,4562,0.0073,0.0821,0.4325,3054,0.02521,0.48229,0.49279,3516,0.01071,0.0089,0.02856,0.5,1.07167
279,27.9,0.04095,0.58603,4100,0.33333,0.01524,0.52794,3677,0.0,0.07886,0.53912,3789,0.00203,0.03514,0.50912,3574,0.00191,0.03733,0.61412,4309,0.00181,0.48876,0.54382,3832,0.00896,0.20819,0.355,2542,0.00255,0.06219,0.44647,3157,0.00283,0.03143,0.68162,4834,0.00075,0.16905,0.66956,4743,0.00175,0.07943,0.61441,4314,0.0033,0.20781,0.50382,3592,0.00317,0.31438,0.33,2344,0.00946,0.15714,0.55265,3902,0.03714,0.11981,0.45382,3163,0.0,0.30076,0.46015,3287,0.01468,0.77952,0.50912,3652,0.00361,0.04695,0.55853,3890,0.09524,0.08352,0.59676,4209,0.0,0.01267,0.73029,5147,0.00876,0.43819,0.6325,4562,0.0073,0.0779,0.43632,3054,0.02521,0.48086,0.49353,3516,0.01071,0.00896,0.02906,0.09524,0.21211
280,28.0,0.04105,0.56676,3995,0.33333,0.01514,0.52618,3677,0.0,0.07648,0.53515,3789,0.00203,0.03352,0.50809,3574,0.00191,0.036,0.61235,4309,0.00181,0.48724,0.54338,3832,0.00896,0.20371,0.35353,2542,0.00255,0.06,0.44912,3157,0.00283,0.02781,0.68015,4833,0.00115,0.16714,0.67059,4743,0.00175,0.0781,0.60912,4314,0.0033,0.20314,0.50368,3592,0.00317,0.31181,0.33088,2343,0.02146,0.15381,0.55147,3902,0.03714,0.11533,0.45015,3163,0.0,0.29819,0.46118,3287,0.01468,0.7781,0.50941,3652,0.00361,0.04562,0.56044,3995,0.33333,0.08029,0.59206,4209,0.0,0.00743,0.72603,5146,0.0,0.43619,0.63235,4561,0.00952,0.0739,0.43971,3053,0.0,0.47914,0.49426,3516,0.01071,0.00896,0.02946,0.33333,0.43045
281,28.1,0.04152,0.54824,3890,0.09524,0.01514,0.52397,3677,0.0,0.07419,0.53073,3788,0.00228,0.0321,0.50662,3574,0.00191,0.03495,0.61044,4309,0.00181,0.48581,0.54279,3832,0.00896,0.19914,0.35206,2436,0.00594,0.058,0.45147,3157,0.00283,0.02438,0.67838,4833,0.00115,0.16533,0.67147,4743,0.00175,0.07695,0.60368,4314,0.0033,0.19867,0.50324,3591,0.00248,0.30914,0.33162,2343,0.02146,0.15067,0.55,3901,0.04741,0.11086,0.44618,3162,0.13458,0.29562,0.46191,3287,0.01468,0.77676,0.50956,3652,0.00361,0.04457,0.56206,3995,0.33333,0.07724,0.58735,4104,0.38549,0.00248,0.72176,5146,0.0,0.43429,0.63206,4456,0.01068,0.07019,0.44279,3158,0.16667,0.47752,0.49456,3516,0.01071,0.00896,0.03241,0.38549,1.12862
282,28.2,0.04229,0.53088,3785,0.33333,0.01505,0.52132,3677,0.0,0.07219,0.52588,3683,0.0021,0.03076,0.50485,3574,0.00191,0.034,0.60809,4309,0.00181,0.48438,0.54221,3831,0.00628,0.19448,0.35044,2436,0.00594,0.05619,0.45324,3156,0.00294,0.02133,0.67632,4728,0.00157,0.16381,0.67221,4743,0.00175,0.07619,0.59823,4208,0.00197,0.19419,0.5025,3591,0.00248,0.30638,0.33206,2343,0.02146,0.14771,0.54809,3901,0.04741,0.10648,0.44191,3162,0.13458,0.29295,0.4625,3286,0.01597,0.77533,0.50956,3652,0.00361,0.04381,0.56353,3995,0.33333,0.07438,0.58265,4103,0.0,-0.00238,0.71779,5041,0.0,0.43229,0.63176,4456,0.01068,0.06686,0.44515,3158,0.16667,0.47571,0.495,3515,0.00908,0.00628,0.02875,0.33333,0.74279
283,28.3,0.04305,0.51426,3575,0.33333,0.01514,0.51897,3677,0.0,0.07038,0.52088,3683,0.0021,0.02952,0.50265,3574,0.00191,0.03314,0.60559,4309,0.00181,0.48286,0.54177,3831,0.00628,0.18962,0.34868,2435,0.00264,0.05448,0.45485,3156,0.00294,0.01867,0.67397,4727,0.0,0.16229,0.67294,4743,0.00175,0.07562,0.59265,4208,0.00197,0.1899,0.50162,3590,0.00552,0.30343,0.3325,2342,0.01685,0.14514,0.54588,3901,0.04741,0.1021,0.4375,3056,0.16402,0.29029,0.46294,3286,0.01597,0.7741,0.50941,3652,0.00361,0.04333,0.56485,3995,0.33333,0.07162,0.57794,4103,0.0,-0.00695,0.71397,5041,0.0,0.43019,0.63132,4456,0.01068,0.064,0.44721,3157,0.0,0.474,0.49515,3515,0.00908,0.00628,0.02692,0.33333,0.60095
284,28.4,0.044,0.4975,3470,0.0,0.01533,0.51662,3677,0.0,0.06886,0.51544,3683,0.0021,0.02857,0.50015,3573,0.00219,0.03248,0.60294,4204,0.00166,0.48133,0.54118,3831,0.00628,0.18467,0.34691,2435,0.00264,0.05295,0.45588,3156,0.00294,0.01638,0.67147,4727,0.0,0.16095,0.67353,4742,0.00205,0.07533,0.58721,4103,0.00179,0.18571,0.50029,3590,0.00552,0.30048,0.33265,2342,0.01685,0.14267,0.54324,3795,0.01449,0.09781,0.43309,3056,0.16402,0.28762,0.46309,3286,0.01597,0.77286,0.50941,3652,0.00361,0.04314,0.56574,3995,0.33333,0.06905,0.57309,3998,0.36942,-0.01133,0.71015,5041,0.0,0.4281,0.63088,4455,0.01215,0.06143,0.44853,3157,0.0,0.47229,0.49515,3515,0.00908,0.00628,0.02717,0.36942,0.93892
285,28.5,0.04505,0.48059,3365,0.42857,0.01552,0.51382,3572,0.00202,0.06752,0.51,3578,0.00186,0.02762,0.49735,3468,0.00147,0.03171,0.6,4204,0.00166,0.47981,0.54044,3831,0.00628,0.17971,0.34515,2434,0.0023,0.05171,0.45662,3261,0.00183,0.01448,0.66868,4727,0.0,0.15962,0.67397,4742,0.00205,0.07533,0.58162,4103,0.00179,0.18171,0.49882,3485,0.00159,0.29743,0.33265,2342,0.01685,0.14048,0.54029,3795,0.01449,0.09362,0.42868,3055,0.16131,0.28505,0.46309,3285,0.01726,0.77171,0.50926,3652,0.00361,0.04305,0.56647,3995,0.33333,0.06657,0.56838,3997,0.5,-0.01533,0.70647,5041,0.0,0.4259,0.63015,4455,0.01215,0.05943,0.44956,3157,0.0,0.47076,0.49515,3515,0.00908,0.00628,0.02285,0.5,1.06808
286,28.6,0.04581,0.46412,3260,0.33333,0.01571,0.51044,3572,0.00202,0.06638,0.50426,3577,0.00255,0.02686,0.49441,3468,0.00147,0.03105,0.59691,4204,0.00166,0.47829,0.53985,3831,0.00628,0.17457,0.34324,2434,0.0023,0.05057,0.45706,3261,0.00183,0.01305,0.66559,4727,0.0,0.15838,0.67426,4742,0.00205,0.07543,0.57603,4103,0.00179,0.1779,0.49706,3484,0.0036,0.29419,0.33265,2341,0.01358,0.13848,0.53706,3795,0.01449,0.08952,0.42441,2950,0.12951,0.28229,0.46294,3285,0.01726,0.77067,0.50912,3651,0.00309,0.04324,0.56676,3995,0.33333,0.0641,0.56368,3997,0.5,-0.01914,0.70309,4936,0.0,0.42362,0.62941,4455,0.01215,0.05771,0.45,3157,0.0,0.46914,0.49485,3515,0.00908,0.00628,0.02555,0.5,1.03249
287,28.7,0.04676,0.44765,3155,0.25,0.016,0.50632,3572,0.00202,0.06543,0.49868,3472,0.00251,0.0261,0.49118,3468,0.00147,0.03038,0.59368,4204,0.00166,0.47676,0.53912,3831,0.00628,0.16943,0.34132,2433,0.00267,0.04962,0.45706,3261,0.00183,0.012,0.66235,4727,0.0,0.15714,0.67441,4742,0.00205,0.07571,0.57059,3998,0.00213,0.17419,0.495,3484,0.0036,0.29086,0.33235,2341,0.01358,0.13657,0.53353,3795,0.01449,0.08524,0.42015,2949,0.0,0.27962,0.4625,3285,0.01726,0.76952,0.50897,3651,0.00309,0.04352,0.56691,3995,0.33333,0.06181,0.55897,3997,0.5,-0.02276,0.69956,4936,0.0,0.42114,0.62853,4455,0.01215,0.05648,0.45029,3156,0.0,0.46762,0.49456,3515,0.00908,0.00628,0.02622,0.5,0.90298
288,28.8,0.04724,0.43206,3050,0.21429,0.01619,0.50147,3572,0.00202,0.06467,0.49294,3472,0.00251,0.02543,0.48794,3468,0.00147,0.02952,0.59044,4204,0.00166,0.47514,0.53838,3830,0.00781,0.16429,0.33941,2433,0.00267,0.04876,0.45676,3261,0.00183,0.01124,0.65897,4622,0.00395,0.156,0.67426,4742,0.00205,0.0761,0.565,3998,0.00213,0.17067,0.49279,3483,0.00237,0.28743,0.33191,2341,0.01358,0.13476,0.52985,3795,0.01449,0.08105,0.41603,2949,0.0,0.27676,0.46206,3285,0.01726,0.76829,0.50868,3651,0.00309,0.0439,0.56662,3995,0.33333,0.05943,0.55426,3892,0.0,-0.0261,0.69618,4936,0.0,0.41867,0.62765,4454,0.0104,0.05543,0.45015,3156,0.0,0.46619,0.49412,3514,0.00747,0.00781,0.03047,0.33333,0.39962
289,28.9,0.04848,0.42103,2946,0.44444,0.01629,0.49603,3467,0.00069,0.064,0.4875,3472,0.00251,0.02467,0.48456,3363,0.00149,0.02876,0.58706,4099,0.00123,0.47352,0.53765,3830,0.00781,0.15914,0.3375,2327,0.00275,0.0481,0.45618,3261,0.00183,0.01086,0.65559,4622,0.00395,0.15476,0.67412,4742,0.00205,0.07638,0.55956,3999,0.00287,0.16724,0.49059,3483,0.00237,0.284,0.33147,2340,0.03929,0.13314,0.52588,3689,0.0659,0.07686,0.41191,2949,0.0,0.2739,0.46147,3284,0.03203,0.76714,0.50853,3651,0.00309,0.04429,0.56618,3995,0.33333,0.05714,0.54956,3892,0.0,-0.02914,0.69265,4936,0.0,0.4161,0.62662,4454,0.0104,0.05467,0.45,3156,0.0,0.46476,0.49353,3514,0.00747,0.00781,0.02955,0.33333,0.49151
290,29.0,0.04724,0.41309,2945,0.5,0.01629,0.48985,3467,0.00069,0.06352,0.48221,3367,0.00237,0.0239,0.48132,3363,0.00149,0.02781,0.58353,4098,0.00088,0.4719,0.53677,3830,0.00781,0.1541,0.33544,2327,0.00275,0.04743,0.45529,3155,0.00159,0.01076,0.65206,4622,0.00395,0.15371,0.67368,4742,0.00205,0.07676,0.55412,3894,0.00214,0.164,0.48824,3483,0.00237,0.28048,0.33088,2340,0.03929,0.13162,0.52206,3689,0.0659,0.07267,0.40809,2843,0.50806,0.27105,0.46074,3284,0.03203,0.7661,0.50824,3651,0.00309,0.04467,0.56544,3995,0.33333,0.05495,0.54485,3891,0.5,-0.032,0.68897,4831,0.0,0.41362,0.62529,4454,0.0104,0.0541,0.44956,3156,0.0,0.46333,0.4925,3514,0.00747,0.00781,0.02809,0.50806,1.49957
291,29.1,0.046,0.41015,2840,0.0,0.01619,0.48338,3362,0.00148,0.06314,0.47735,3367,0.00237,0.02305,0.47809,3363,0.00149,0.02686,0.58015,4098,0.00088,0.47029,0.53588,3830,0.00781,0.14905,0.33353,2326,0.00217,0.04676,0.45412,3155,0.00159,0.01095,0.64853,4622,0.00395,0.15257,0.67294,4742,0.00205,0.07695,0.54882,3894,0.00214,0.16086,0.48574,3482,0.00284,0.27686,0.33015,2340,0.03929,0.13009,0.51809,3689,0.0659,0.06848,0.40412,2843,0.50806,0.2681,0.46,3284,0.03203,0.76505,0.50794,3651,0.00309,0.04495,0.56441,3995,0.33333,0.05276,0.54015,3786,0.33333,-0.03448,0.68529,4831,0.0,0.41124,0.62412,4454,0.0104,0.05362,0.44912,3156,0.0,0.4621,0.49132,3514,0.00747,0.00781,0.02877,0.50806,1.3329
